Source.Name,CITY,NAME,PRICE,CUSINE_CATEGORY,Region,URL,CUSINE TYPE,RATING_TYPE,RATING,VOTES
24-Hyderabadhotels.csv,Hyderabad,Pariwaar Multicuisine Restaurant,600.00,North Indian | South Indian | Kebab,Kukatpally,https://www.zomato.com/hyderabad/pariwaar-multicuisine-restaurant-kukatpally/info,Casual Dining,Good,3.50,365.00
25-Hyderabadhotels.csv,Hyderabad,Pariwar Dhaba,700.00,North Indian | Mughlai | Chinese,Shamshabad,https://www.zomato.com/hyderabad/pariwar-dhaba-shamshabad/info,Casual Dining,Good,3.80,252.00
255-Hyderabadhotels.csv,Hyderabad,Blue Star Restaurant,600.00,North Indian | Chinese | Biryani,S R Nagar,https://www.zomato.com/hyderabad/blue-star-restaurant-s-r-nagar/info,Casual Dining,Good,3.50,147.00
26-Hyderabadhotels.csv,Hyderabad,MeatScape,400.00,Lebanese | Mediterranean | Mughlai | Hyderabadi | Iranian,Tolichowki,https://www.zomato.com/hyderabad/meatscape-tolichowki/info,Casual Dining,Good,3.80,236.00
27-Hyderabadhotels.csv,Hyderabad,Grand Bawarchi Restaurant,500.00,North Indian | Biryani | Chinese,Falaknuma,https://www.zomato.com/hyderabad/grand-bawarchi-restaurant-falaknuma/info,Casual Dining,Good,3.90,299.00
27-Hyderabadhotels.csv,Hyderabad,Golden Crown Hotel,450.00,North Indian | Biryani | Mughlai,Musheerabad,https://www.zomato.com/hyderabad/golden-crown-hotel-musheerabad/info,Casual Dining,Good,3.70,2231.00
27-Hyderabadhotels.csv,Hyderabad,Thaalimpu,550.00,South Indian | North Indian | Chinese,Ameerpet,https://www.zomato.com/hyderabad/thaalimpu-ameerpet/info,Casual Dining,Good,3.70,1955.00
275-Hyderabadhotels.csv,Hyderabad,Bevero,500.00,North Indian | Chinese | Mughlai | Continental | Seafood,ECIL,https://www.zomato.com/bevero/info,Casual Dining,Good,3.80,181.00
276-Hyderabadhotels.csv,Hyderabad,Dine O'China,600.00,Chinese | Momos,Masab Tank,https://www.zomato.com/hyderabad/dine-ochina-masab-tank/info,Casual Dining,Good,3.70,137.00
278-Hyderabadhotels.csv,Hyderabad,Asoka Restaurant,450.00,Biryani,Ameerpet,https://www.zomato.com/hyderabad/asoka-restaurant-ameerpet/info,Casual Dining,Good,3.80,133.00
278-Hyderabadhotels.csv,Hyderabad,Al-Afzal Mataam Al-Mandi,500.00,Arabian,Banjara Hills,https://www.zomato.com/hyderabad/al-afzal-mataam-al-mandi-banjara-hills/info,Casual Dining,Good,3.80,110.00
279-Hyderabadhotels.csv,Hyderabad,Hungry House,500.00,Pizza | Sandwich | Fast Food,Habsiguda,https://www.zomato.com/hyderabad/hungry-house-habsiguda/info,Casual Dining,Good,3.50,113.00
28-Hyderabadhotels.csv,Hyderabad,Universal Kebabs & Biryani,450.00,North Indian | Chinese | Biryani,S R Nagar,https://www.zomato.com/hyderabad/universal-kebabs-biryani-s-r-nagar/info,Casual Dining,Good,3.90,2255.00
28-Hyderabadhotels.csv,Hyderabad,Master Chef Restaurant,500.00,North Indian | Chinese | Biryani,Uppal,https://www.zomato.com/hyderabad/master-chef-restaurant-uppal-secunderabad/info,Casual Dining,Good,3.90,3314.00
28-Hyderabadhotels.csv,Hyderabad,D Destino,400.00,Beverages | Chinese | Burger | Arabian | Desserts | Pizza | Sandwich | Ice Cream,Dilsukhnagar,https://www.zomato.com/hyderabad/d-destino-dilsukhnagar/info,Casual Dining,Good,3.70,296.00
28-Hyderabadhotels.csv,Hyderabad,New Green Bawarchi Restaurant,500.00,North Indian | Biryani,Vanasthalipuram,https://www.zomato.com/hyderabad/new-green-bawarchi-restaurant-vanasthalipuram/info,Casual Dining,Good,3.90,986.00
28-Hyderabadhotels.csv,Hyderabad,Rayalaseema Ruchulu,800.00,Andhra | South Indian | Biryani,Jubilee Hills,https://www.zomato.com/hyderabad/rayalaseema-ruchulu-1-jubilee-hills/info,Casual Dining,Good,3.90,1589.00
280-Hyderabadhotels.csv,Hyderabad,Eataliano,750.00,Continental | Italian, Madhpur,https://www.zomato.com/hyderabad/eataliano-madhapur/info,Casual Dining,Good,3.50,37.00
280-Hyderabadhotels.csv,Hyderabad,Lotus Restaurant,600.00,North Indian | South Indian | Biryani | Chinese,Uppal,https://www.zomato.com/hyderabad/lotus-restaurant-uppal-secunderabad/info,Casual Dining,Good,3.80,103.00
280-Hyderabadhotels.csv,Hyderabad,Mataam AL Jazirah,600.00,Arabian,Nampally,https://www.zomato.com/hyderabad/mataam-al-jazirah-nampally/info,Casual Dining,Good,3.70,113.00
280-Hyderabadhotels.csv,Hyderabad,Arabi Zaiqa,600.00,Arabian,A S Rao Nagar,https://www.zomato.com/hyderabad/arabi-zaiqa-as-rao-nagar-secunderabad/info,Casual Dining,Good,3.70,116.00
282-Hyderabadhotels.csv,Hyderabad,Lazeezo Flavour Of Arabia,800.00,Arabian | Middle Eastern,Malakpet,https://www.zomato.com/hyderabad/lazeezo-flavour-of-arabia-malakpet/info,Casual Dining,Good,3.50,93.00
282-Hyderabadhotels.csv,Hyderabad,Lucky's Arabian Mandi,500.00,Arabian,Padmarao Nagar,https://www.zomato.com/hyderabad/luckys-arabian-mandi-padmarao-nagar-secunderabad/info,Casual Dining,Good,3.90,101.00
282-Hyderabadhotels.csv,Hyderabad,Kings Mezbaan Restaurant,800.00,Biryani | Mughlai,Attapur,https://www.zomato.com/hyderabad/kings-mezbaan-restaurant-attapur/info,Casual Dining,Good,3.90,117.00
283-Hyderabadhotels.csv,Hyderabad,Food I-Land Restaurant,500.00,North Indian | Biryani,Boduppal,https://www.zomato.com/hyderabad/food-i-land-restaurant-boduppal/info,Casual Dining,Good,3.80,82.00
284-Hyderabadhotels.csv,Hyderabad,Kusa,800.00,Italian | Mexican | American | North Indian,Madhapur,https://www.zomato.com/hyderabad/kusa-madhapur/info,Casual Dining,Good,3.60,91.00
285-Hyderabadhotels.csv,Hyderabad,Fazal Mandi House,600.00,Arabian,Mehdipatnam,https://www.zomato.com/hyderabad/afzal-mandi-house-mehdipatnam/info,Casual Dining,Good,3.80,115.00
285-Hyderabadhotels.csv,Hyderabad,Zam Zam Family Dhaba,400.00,North Indian,Lingampally,https://www.zomato.com/hyderabad/zam-zam-family-dhaba-lingampally/info,Casual Dining,Good,3.70,54.00
286-Hyderabadhotels.csv,Hyderabad,Coffee Shop - The Manohar,1200.00,Andhra | North Indian | Continental,Begumpet,https://www.zomato.com/hyderabad/coffee-shop-the-manohar-begumpet/info,Casual Dining,Good,3.60,62.00
287-Hyderabadhotels.csv,Hyderabad,Red Chillies Family Fine Dine Restaurant and Bar,600.00,South Indian | North Indian | Chinese,Kukatpally,https://www.zomato.com/hyderabad/red-chillies-family-fine-dine-restaurant-and-bar-kukatpally/info,Casual Dining,Good,3.60,92.00
288-Hyderabadhotels.csv,Hyderabad,Redaan Restaurant,900.00,Biryani | North Indian | Chinese | Kebab,Saroor Nagar,https://www.zomato.com/hyderabad/redaan-restaurant-saroor-nagar/info,Casual Dining,Good,3.50,67.00
289-Hyderabadhotels.csv,Hyderabad,Chefs Drive,400.00,Andhra | Bakery | Ice Cream | Beverages,Dilsukhnagar,https://www.zomato.com/hyderabad/chefs-drive-dilsukhnagar/info,Casual Dining,Good,3.60,18.00
289-Hyderabadhotels.csv,Hyderabad,Vindh,500.00,South Indian | North Indian,Srinagar Colony,https://www.zomato.com/hyderabad/vindh-1-srinagar-colony/info,Casual Dining,Good,3.60,54.00
289-Hyderabadhotels.csv,Hyderabad,The Barbequrian,600.00,BBQ | Asian,Kukatpally,https://www.zomato.com/hyderabad/the-barbequrian-3-kukatpally/info,Casual Dining,Good,3.70,47.00
29-Hyderabadhotels.csv,Hyderabad,Angaara Kababs on Charcoal,500.00,North Indian | Mughlai | Chinese,Kondapur,https://www.zomato.com/hyderabad/angaara-kababs-on-charcoal-kondapur/info,Casual Dining,Good,3.80,2312.00
29-Hyderabadhotels.csv,Hyderabad,SVM Grand,500.00,North Indian | South Indian | Hyderabadi,Uppal,https://www.zomato.com/hyderabad/svm-grand-uppal-secunderabad/info,Casual Dining,Good,3.90,1987.00
29-Hyderabadhotels.csv,Hyderabad,Fishland By Swagath Grand,850.00,Seafood | North Indian | Chinese,Ameerpet,https://www.zomato.com/hyderabad/fishland-by-swagath-grand-ameerpet/info,Casual Dining,Good,3.70,1143.00
290-Hyderabadhotels.csv,Hyderabad,Al Aqwan Bait Al Mandi,500.00,Arabian,Saroor Nagar,https://www.zomato.com/hyderabad/al-aqwan-bait-al-mandi-saroor-nagar/info,Casual Dining,Good,3.60,62.00
291-Hyderabadhotels.csv,Hyderabad,Hari Balaji Family Dhaba,450.00,North Indian,Attapur,https://www.zomato.com/hyderabad/hari-balaji-family-dhaba-attapur/info,Casual Dining,Good,3.80,81.00
292-Hyderabadhotels.csv,Hyderabad,Deccan Deewan Restaurant,500.00,Chinese | Hyderabadi | North Indian,Lingampally,https://www.zomato.com/hyderabad/deccan-deewan-restaurant-lingampally/info,Casual Dining,Good,3.60,50.00
292-Hyderabadhotels.csv,Hyderabad,Zam Zam Arabian Mandi Family Resturent,350.00,Arabian,Malakpet,https://www.zomato.com/hyderabad/zam-zam-arabian-mandi-family-resturent-malakpet/info,Casual Dining,Good,3.70,43.00
293-Hyderabadhotels.csv,Hyderabad,Sultan Darbar,600.00,Mughlai | North Indian | Chinese,Mehdipatnam,https://www.zomato.com/hyderabad/sultan-darbar-mehdipatnam/info,Casual Dining,Good,3.60,39.00
295-Hyderabadhotels.csv,Hyderabad,Arabian Prince,350.00,North Indian | Lebanese | Arabian,Hafeezpet,https://www.zomato.com/hyderabad/arabian-prince-hafeezpet/info,Casual Dining,Good,3.60,46.00
297-Hyderabadhotels.csv,Hyderabad,Teja Tiffins,450.00,Hyderabadi | North Indian,Attapur,https://www.zomato.com/hyderabad/teja-tiffins-attapur/info,Casual Dining,Good,3.50,35.00
297-Hyderabadhotels.csv,Hyderabad,Sangeetha Restaurant & Bar,700.00,North Indian | Chinese | Biryani,Moosapet,https://www.zomato.com/hyderabad/sangeetha-restaurant-bar-moosapet/info,Casual Dining,Good,3.60,54.00
297-Hyderabadhotels.csv,Hyderabad,Asoka,700.00,Chinese | Biryani | Mughlai | North Indian,Railway Station Road,https://www.zomato.com/hyderabad/asoka-railway-station-road-secunderabad/info,Casual Dining,Good,3.60,38.00
298-Hyderabadhotels.csv,Hyderabad,Grand Pista Houz Restaurant,400.00,North Indian | Chinese | Mughlai,Uppal,https://www.zomato.com/hyderabad/grand-pista-houz-restaurant-uppal-secunderabad/info,Casual Dining,Good,3.60,43.00
299-Hyderabadhotels.csv,Hyderabad,The Terrace Lounge Family Restaurant,800.00,Mughlai | North Indian | Chinese | Fast Food,Rajendra Nagar,https://www.zomato.com/hyderabad/the-terrace-lounge-family-restaurant-rajendra-nagar/info,Casual Dining,Good,3.50,34.00
3-Hyderabadhotels.csv,Hyderabad,Grand Bavarchi,700.00,Biryani | Hyderabadi | North Indian | Chinese,Malakpet,https://www.zomato.com/hyderabad/grand-bavarchi-malakpet/info,Casual Dining,Good,3.90,3914.00
3-Hyderabadhotels.csv,Hyderabad,Bahar Biryani Cafe,600.00,Biryani | Chinese,L B Nagar,https://www.zomato.com/hyderabad/bahar-biryani-cafe-l-b-nagar/info,Casual Dining,Good,3.90,4233.00
3-Hyderabadhotels.csv,Hyderabad,President Dhaba,750.00,North Indian,Madhapur,https://www.zomato.com/hyderabad/president-dhaba-madhapur/info,Casual Dining,Good,3.70,1161.00
3-Hyderabadhotels.csv,Hyderabad,Akshara Restaurant,800.00,North Indian | Biryani | Chinese | South Indian,Yousufguda,https://www.zomato.com/hyderabad/akshara-restaurant-yousufguda/info,Casual Dining,Good,3.60,2284.00
3-Hyderabadhotels.csv,Hyderabad,Grand Paris,450.00,North Indian,Uppal,https://www.zomato.com/hyderabad/grand-paris-uppal-secunderabad/info,Casual Dining,Good,3.70,3804.00
30-Hyderabadhotels.csv,Hyderabad,Pot Pourri,900.00,Andhra | South Indian | North Indian,Gachibowli,https://www.zomato.com/hyderabad/pot-pourri-gachibowli/info,Casual Dining,Good,3.90,1065.00
30-Hyderabadhotels.csv,Hyderabad,9 Bawarchi Restaurant,600.00,North Indian | Biryani,Nagole,https://www.zomato.com/hyderabad/9-bawarchi-restaurant-nagole/info,Casual Dining,Good,3.80,842.00
30-Hyderabadhotels.csv,Hyderabad,Biryani pot,750.00,Biryani | Hyderabadi | North Indian | Chinese,Kukatpally,https://www.zomato.com/hyderabad/biryani-pot-1-kukatpally/info,Casual Dining,Good,3.60,631.00
30-Hyderabadhotels.csv,Hyderabad,Spicy Hub,600.00,North Indian | Andhra | Continental,Kothapet,https://www.zomato.com/hyderabad/spicy-hub-kothapet/info,Casual Dining,Good,3.90,2760.00
30-Hyderabadhotels.csv,Hyderabad,Your Friend Bawarchi,700.00,North Indian | Chinese | Biryani | Hyderabadi,Madhapur,https://www.zomato.com/hyderabad/your-friend-bawarchi-madhapur/info,Casual Dining,Good,3.70,1198.00
30-Hyderabadhotels.csv,Hyderabad,Akshara Grand,800.00,North Indian | South Indian | Chinese | Biryani,Kothapet,https://www.zomato.com/hyderabad/akshara-grand-kothapet/info,Casual Dining,Good,3.80,322.00
30-Hyderabadhotels.csv,Hyderabad,Kholani's,1000.00,North Indian | Mughlai | Chinese,Banjara Hills,https://www.zomato.com/hyderabad/kholanis-banjara-hills/info,Casual Dining,Good,3.70,208.00
300-Hyderabadhotels.csv,Hyderabad,Woks & Tongs,700.00,Chinese,Gachibowli,https://www.zomato.com/hyderabad/woks-tongs-gachibowli/info,Casual Dining,Good,3.50,17.00
302-Hyderabadhotels.csv,Hyderabad,Khan-e-Khaas,900.00,North Indian | Seafood | Chinese | Mughlai,Lakdikapul,https://www.zomato.com/hyderabad/khan-e-khaas-lakdikapul/info,Casual Dining,Good,3.50,30.00
304-Hyderabadhotels.csv,Hyderabad,Fit Pit By Chef Inam,900.00,BBQ,Banjara Hills,https://www.zomato.com/hyderabad/fit-pit-by-chef-inam-banjara-hills/info,Casual Dining,Good,3.80,20.00
305-Hyderabadhotels.csv,Hyderabad,Cafe Lilliput Bar & Restaurant,1000.00,Continental | Chinese,Madhapur,https://www.zomato.com/hyderabad/cafe-lilliput-bar-restaurant-1-madhapur/info,Casual Dining,Good,3.60,29.00
307-Hyderabadhotels.csv,Hyderabad,Ten 11 Multicuisine Restaurant,700.00,North Indian | Chinese | Mughlai,Alwal,https://www.zomato.com/hyderabad/ten-11-multicuisine-restaurant-alwal-secunderabad/info,Casual Dining,Good,3.50,32.00
309-Hyderabadhotels.csv,Hyderabad,Highway Restaurant,400.00,Biryani,Chandrayanagutta,https://www.zomato.com/hyderabad/highway-restaurant-chandrayanagutta/info,Casual Dining,Good,3.60,24.00
31-Hyderabadhotels.csv,Hyderabad,Kolkata House,700.00,Bengali | Chinese | North Indian | Seafood | Rolls,Kondapur,https://www.zomato.com/hyderabad/kolkata-house-kondapur/info,Casual Dining,Good,3.90,1216.00
31-Hyderabadhotels.csv,Hyderabad,Rotis,1000.00,North Indian | Chinese | Mexican | South Indian,Hitech City,https://www.zomato.com/hyderabad/rotis-hitech-city/info,Casual Dining,Good,3.90,1612.00
31-Hyderabadhotels.csv,Hyderabad,The Grand Zaayeqa - Hotel Hyderabad Grand,1400.00,North Indian | Chinese | South Indian | Biryani,Shamshabad,https://www.zomato.com/hyderabad/the-grand-zaayeqa-hotel-hyderabad-grand-shamshabad/info,Casual Dining,Good,3.70,273.00
31-Hyderabadhotels.csv,Hyderabad,La La Land - Bar & Kitchen,1000.00,Finger Food | North Indian | Kebab | Chinese,Gachibowli,https://www.zomato.com/hyderabad/la-la-land-bar-kitchen-gachibowli/info,Casual Dining,Good,3.90,827.00
310-Hyderabadhotels.csv,Hyderabad,Maraheb Arabian Restaurant,500.00,Chinese | Arabian,Ameerpet,https://www.zomato.com/hyderabad/maraheb-arabian-restaurant-1-ameerpet/info,Casual Dining,Good,3.60,22.00
311-Hyderabadhotels.csv,Hyderabad,Get Fried,400.00,Fast Food,Banjara Hills,https://www.zomato.com/hyderabad/get-fried-banjara-hills/info,Casual Dining,Good,3.60,24.00
312-Hyderabadhotels.csv,Hyderabad,Chinese Aroma,500.00,Chinese | North Indian | Fast Food,Gachibowli,https://www.zomato.com/hyderabad/chinese-aroma-gachibowli/info,Casual Dining,Good,3.50,12.00
32-Hyderabadhotels.csv,Hyderabad,Amogham Restaurant,1000.00,North Indian | Mughlai | Continental | Chinese,Khairatabad,https://www.zomato.com/hyderabad/amogham-restaurant-khairatabad/info,Casual Dining,Good,3.90,651.00
32-Hyderabadhotels.csv,Hyderabad,Swagath Grand,600.00,North Indian | Chinese | South Indian,A S Rao Nagar,https://www.zomato.com/hyderabad/swagath-grand-1-as-rao-nagar-secunderabad/info,Casual Dining,Good,3.70,1207.00
33-Hyderabadhotels.csv,Hyderabad,Bahar Biryani Cafe,700.00,Biryani | Chinese | North Indian | South Indian,Vanasthalipuram,https://www.zomato.com/hyderabad/bahar-biryani-cafe-2-vanasthalipuram/info,Casual Dining,Good,3.60,712.00
33-Hyderabadhotels.csv,Hyderabad,Beach House,700.00,Chinese | North Indian | Continental | Seafood,Madhapur,https://www.zomato.com/hyderabad/beach-house-madhapur/info,Casual Dining,Good,3.70,1158.00
33-Hyderabadhotels.csv,Hyderabad,Hotel Nakshatra Inn,800.00,North Indian | Chinese | South Indian | Biryani,Kothapet,https://www.zomato.com/hyderabad/hotel-nakshatra-inn-kothapet/info,Casual Dining,Good,3.50,1461.00
33-Hyderabadhotels.csv,Hyderabad,Chefs Miracles,800.00,North Indian | South Indian | Chinese,Sainikpuri,https://www.zomato.com/hyderabad/chefs-miracles-sainikpuri-secunderabad/info,Casual Dining,Good,3.80,817.00
33-Hyderabadhotels.csv,Hyderabad,Alex's Kitchen,800.00,Chinese | Momos,Himayath Nagar,https://www.zomato.com/hyderabad/alexs-kitchen-himayath-nagar/info,Casual Dining,Good,3.90,1153.00
33-Hyderabadhotels.csv,Hyderabad,Crystal Restaurant & Bar,700.00,North Indian | Chinese | South Indian,Nallakunta,https://www.zomato.com/hyderabad/crystal-restaurant-bar-nallakunta/info,Casual Dining,Good,3.50,1213.00
34-Hyderabadhotels.csv,Hyderabad,Owm Nom Nom,900.00,Chinese | Biryani | Andhra | North Indian,Gachibowli,https://www.zomato.com/hyderabad/owm-nom-nom-gachibowli/info,Casual Dining,Good,3.60,898.00
34-Hyderabadhotels.csv,Hyderabad,Mathura Vilas,500.00,South Indian | North Indian | Chinese,Gachibowli,https://www.zomato.com/hyderabad/mathura-vilas-gachibowli/info,Casual Dining,Good,3.90,789.00
34-Hyderabadhotels.csv,Hyderabad,Banana Leaf Multicuisine Restaurant,700.00,Biryani | South Indian | North Indian | Chinese | Andhra,Gachibowli,https://www.zomato.com/hyderabad/banana-leaf-multicuisine-restaurant-gachibowli/info,Casual Dining,Good,3.70,820.00
34-Hyderabadhotels.csv,Hyderabad,Hotel Sindhura East Court,600.00,Chinese | Biryani | Kebab | Seafood | South Indian | North Indian,Saroor Nagar,https://www.zomato.com/hyderabad/hotel-sindhura-east-court-saroor-nagar/info,Casual Dining,Good,3.70,772.00
34-Hyderabadhotels.csv,Hyderabad,Manu's Kitchen,600.00,Chinese | North Indian,Nacharam,https://www.zomato.com/hyderabad/manus-kitchen-nacharam-secunderabad/info,Casual Dining,Good,3.90,1042.00
35-Hyderabadhotels.csv,Hyderabad,Chung Hua Restaurant,700.00,Chinese | Asian | Thai | Seafood | Singaporean | Malaysian,Basheer Bagh,https://www.zomato.com/hyderabad/chung-hua-restaurant-basheer-bagh/info,Casual Dining,Good,3.90,864.00
35-Hyderabadhotels.csv,Hyderabad,Biryanis And More,500.00,North Indian | Biryani | Chinese,Gachibowli,https://www.zomato.com/hyderabad/biryanis-and-more-gachibowli/info,Casual Dining,Good,3.70,682.00
35-Hyderabadhotels.csv,Hyderabad,Shanghai Chef 2,800.00,Chinese | Thai | Indonesian | Asian,Gachibowli,https://www.zomato.com/hyderabad/shanghai-chef-2-gachibowli/info,Casual Dining,Good,3.70,871.00
35-Hyderabadhotels.csv,Hyderabad,Nabanno,800.00,Bengali,Kukatpally,https://www.zomato.com/hyderabad/nabanno-kukatpally/info,Casual Dining,Good,3.90,729.00
35-Hyderabadhotels.csv,Hyderabad,N Village,700.00,North Indian | Chinese | South Indian | Biryani,Saroor Nagar,https://www.zomato.com/hyderabad/n-village-saroor-nagar/info,Casual Dining,Good,3.90,1532.00
35-Hyderabadhotels.csv,Hyderabad,Mohini Multicuisine Restaurant,700.00,North Indian | Biryani | Chinese,Basheer Bagh,https://www.zomato.com/hyderabad/mohini-multicuisine-restaurant-basheer-bagh/info,Casual Dining,Good,3.90,909.00
35-Hyderabadhotels.csv,Hyderabad,Angeethi Asli Dhaba,1100.00,North Indian,Banjara Hills,https://www.zomato.com/hyderabad/angeethi-asli-dhaba-banjara-hills/info,Casual Dining,Good,3.70,857.00
36-Hyderabadhotels.csv,Hyderabad,Suruchi Restaurant,750.00,North Indian | Chinese | Biryani,Habsiguda,https://www.zomato.com/hyderabad/suruchi-restaurant-habsiguda/info,Casual Dining,Good,3.50,827.00
36-Hyderabadhotels.csv,Hyderabad,4 Seasons,900.00,Mughlai | North Indian | Seafood | Salad,Kothaguda,https://www.zomato.com/hyderabad/4-seasons-kothaguda/info,Casual Dining,Good,3.80,729.00
36-Hyderabadhotels.csv,Hyderabad,Cafe Bahar Multicuisine Family Restaurant,600.00,South Indian | Chinese | Mughlai,Saroor Nagar,https://www.zomato.com/hyderabad/cafe-bahar-multicuisine-family-restaurant-saroor-nagar/info,Casual Dining,Good,3.60,643.00
37-Hyderabadhotels.csv,Hyderabad,Healthy Restaurant,500.00,North Indian | Chinese | Biryani,S R Nagar,https://www.zomato.com/hyderabad/healthy-restaurant-s-r-nagar/info,Casual Dining,Good,3.60,1168.00
37-Hyderabadhotels.csv,Hyderabad,Urban Kitchen,750.00,North Indian | Chinese | South Indian | Continental,Miyapur,https://www.zomato.com/hyderabad/urban-kitchen-miyapur/info,Casual Dining,Good,3.70,727.00
37-Hyderabadhotels.csv,Hyderabad,Surabhi Grand,800.00,Chinese | Mughlai | North Indian | Seafood,Amberpet,https://www.zomato.com/hyderabad/surabhi-grand-amberpet/info,Casual Dining,Good,3.50,815.00
38-Hyderabadhotels.csv,Hyderabad,Nawab's Dine,800.00,Biryani | North Indian | Chinese | Mughlai | Andhra,Kompally,https://www.zomato.com/hyderabad/nawabs-dine-kompally/info,Casual Dining,Good,3.50,886.00
38-Hyderabadhotels.csv,Hyderabad,Bowl o' China,700.00,Chinese | Seafood | Momos,Begumpet,https://www.zomato.com/hyderabad/bowl-o-china-begumpet/info,Casual Dining,Good,3.80,644.00
39-Hyderabadhotels.csv,Hyderabad,Hotel Marjaan,700.00,Biryani | North Indian | Chinese,Masab Tank,https://www.zomato.com/hyderabad/hotel-marjaan-masab-tank/info,Casual Dining,Good,3.50,337.00
4-Hyderabadhotels.csv,Hyderabad,Absolute Sizzlers,750.00,Continental | American | Chinese,Gachibowli,https://www.zomato.com/hyderabad/absolute-sizzlers-gachibowli/info,Casual Dining,Good,3.90,1047.00
4-Hyderabadhotels.csv,Hyderabad,Hyderabad Zyqa Restaurant,700.00,North Indian | Chinese | Biryani,Panjagutta,https://www.zomato.com/hyderabad/hyderabad-zyqa-restaurant-panjagutta/info,Casual Dining,Good,3.70,1858.00
40-Hyderabadhotels.csv,Hyderabad,Circles - Hotel Daspalla,1000.00,North Indian | Chinese | Andhra | Continental,Jubilee Hills,https://www.zomato.com/hyderabad/circles-hotel-daspalla-jubilee-hills/info,Casual Dining,Good,3.80,554.00
40-Hyderabadhotels.csv,Hyderabad,Tabla,800.00,North Indian | Andhra | Chinese | South Indian,L B Nagar,https://www.zomato.com/hyderabad/tabla-l-b-nagar/info,Casual Dining,Good,3.80,617.00
40-Hyderabadhotels.csv,Hyderabad,Abu Faisal Restaurant,500.00,Seafood | Arabian,Tolichowki,https://www.zomato.com/hyderabad/abu-faisal-restaurant-tolichowki/info,Casual Dining,Good,3.70,321.00
41-Hyderabadhotels.csv,Hyderabad,Sweet Heart,700.00,Seafood | Biryani | North Indian | Chinese,Bowenpally,https://www.zomato.com/hyderabad/sweet-heart-bowenpally-secunderabad/info,Casual Dining,Good,3.80,690.00
41-Hyderabadhotels.csv,Hyderabad,Over the Flow,1200.00,Continental | Seafood | North Indian | Chinese,Kothapet,https://www.zomato.com/hyderabad/over-the-flow-kothapet/info,Casual Dining,Good,3.90,530.00
41-Hyderabadhotels.csv,Hyderabad,Squeeze @ The Lime,650.00,Italian | North Indian | Chinese | Salad,Gachibowli,https://www.zomato.com/hyderabad/squeeze-the-lime-gachibowli/info,Casual Dining,Good,3.90,535.00
41-Hyderabadhotels.csv,Hyderabad,Mir Mandi Hub,500.00,Arabian,Madhapur,https://www.zomato.com/hyderabad/mir-mandi-hub-madhapur/info,Casual Dining,Good,3.80,275.00
41-Hyderabadhotels.csv,Hyderabad,Royal Spicy Restaurant,700.00,North Indian | South Indian,Gachibowli,https://www.zomato.com/hyderabad/royal-spicy-restaurant-gachibowli/info,Casual Dining,Good,3.80,596.00
42-Hyderabadhotels.csv,Hyderabad,Olive Garden,700.00,North Indian | Chinese | Continental | Biryani,Gachibowli,https://www.zomato.com/hyderabad/olive-garden-gachibowli/info,Casual Dining,Good,3.70,603.00
42-Hyderabadhotels.csv,Hyderabad,Hitec Nanking,1200.00,Chinese,Madhapur,https://www.zomato.com/hyderabad/hitec-nanking-madhapur/info,Casual Dining,Good,3.80,526.00
42-Hyderabadhotels.csv,Hyderabad,Ruchies Restaurant,500.00,North Indian | Mughlai | Chinese | Biryani,Ameerpet,https://www.zomato.com/hyderabad/ruchies-restaurant-ameerpet/info,Casual Dining,Good,3.70,555.00
42-Hyderabadhotels.csv,Hyderabad,Nala Bhimas,1100.00,Seafood | South Indian | North Indian | Chinese | Andhra | Kebab,Jubilee Hills,https://www.zomato.com/hyderabad/nala-bhimas-jubilee-hills/info,Casual Dining,Good,3.60,499.00
43-Hyderabadhotels.csv,Hyderabad,PVR'S Food Garage,550.00,Biryani | Chinese | Beverages | North Indian | Desserts,Trimulgherry,https://www.zomato.com/hyderabad/pvrs-food-garage-trimulgherry-secunderabad/info,Casual Dining,Good,3.70,503.00
43-Hyderabadhotels.csv,Hyderabad,Spicy Family Restaurant,500.00,North Indian | South Indian | Chinese,Uppal,https://www.zomato.com/hyderabad/spicy-family-restaurant-uppal-secunderabad/info,Casual Dining,Good,3.60,688.00
43-Hyderabadhotels.csv,Hyderabad,Qube Cafe - Hotel Siesta,1000.00,North Indian | Continental | South Indian,Kothaguda,https://www.zomato.com/hyderabad/qube-cafe-hotel-siesta-kondapur/info,Casual Dining,Good,3.70,376.00
44-Hyderabadhotels.csv,Hyderabad,Hot Plate,550.00,Chinese | Kebab | North Indian,Uppal,https://www.zomato.com/hyderabad/hot-plate-uppal-secunderabad/info,Casual Dining,Good,3.90,548.00
44-Hyderabadhotels.csv,Hyderabad,Hyderabad Spice,700.00,North Indian | Chinese | Biryani,Kukatpally,https://www.zomato.com/hyderabad/hyderabad-spice-kukatpally/info,Casual Dining,Good,3.60,647.00
45-Hyderabadhotels.csv,Hyderabad,Beijing Bistro,750.00,Chinese | Momos | Seafood,Miyapur,https://www.zomato.com/hyderabad/beijing-bistro-miyapur/info,Casual Dining,Good,3.70,481.00
45-Hyderabadhotels.csv,Hyderabad,Coffee Times - Hotel Daspalla,1150.00,North Indian | South Indian | Continental,Jubilee Hills,https://www.zomato.com/hyderabad/coffee-times-hotel-daspalla-jubilee-hills/info,Casual Dining,Good,3.70,253.00
